"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2024-05-31 12:10:04+08:00",120.3869,17.5747,34.4,41.4,34.4,34.4,1011.0,78.0,"","",1.71,296.0,1.64,100.0,"2024-05-31 05:23:13+08:00","2024-05-31 18:29:24+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 12:10:05.007206+08:00","Vigan",2.0,2043564.0,""
10000.0,"2024-05-31 12:10:06+08:00",122.0696,6.9135,33.66,40.47,33.66,33.66,1009.0,58.0,1009.0,986.0,4.39,96.0,4.25,35.0,"2024-05-31 05:34:47+08:00","2024-05-31 18:04:23+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 12:10:06.725372+08:00","Zamboanga City","","",""
10000.0,"2024-05-31 15:06:01+08:00",119.9811,16.1561,33.71,40.71,33.71,33.71,1009.0,59.0,1009.0,1003.0,2.74,240.0,2.03,100.0,"2024-05-31 05:27:23+08:00","2024-05-31 18:28:29+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:01.143084+08:00","Alaminos","","",""
8000.0,"2024-05-31 15:06:02+08:00",120.5833,15.15,35.25,42.1,33.92,35.25,1010.0,52.0,"","",5.14,180.0,"",40.0,"2024-05-31 05:26:46+08:00","2024-05-31 18:24:18+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 15:06:03.006528+08:00","Angeles City",1.0,8152.0,""
10000.0,"2024-05-31 15:06:05+08:00",121.19,15.6181,34.04,41.04,34.04,34.04,1010.0,61.0,1010.0,971.0,2.37,127.0,3.01,99.0,"2024-05-31 05:23:30+08:00","2024-05-31 18:22:41+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:05.580384+08:00","Antipolo",2.0,2090375.0,""
10000.0,"2024-05-31 15:06:07+08:00",123.5085,12.2285,33.11,37.74,33.11,33.11,1009.0,54.0,1009.0,1000.0,2.46,146.0,3.93,15.0,"2024-05-31 05:20:07+08:00","2024-05-31 18:07:32+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:06:07.426472+08:00","Bacolod","","",""
10000.0,"2024-05-31 15:06:09+08:00",120.929,14.459000000000001,33.99,40.99,32.8,36.21,1009.0,65.0,"","",4.12,110.0,"",40.0,"2024-05-31 05:26:35+08:00","2024-05-31 18:21:42+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 15:06:09.185985+08:00","Bacoor",2.0,2005706.0,""
10000.0,"2024-05-31 15:06:11+08:00",122.8333,10.5333,31.72,38.58,31.72,31.72,1008.0,67.0,1008.0,1005.0,5.86,12.0,4.47,95.0,"2024-05-31 05:25:42+08:00","2024-05-31 18:07:21+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:11.396694+08:00","Bago City","","",""
10000.0,"2024-05-31 15:06:13+08:00",120.5931,16.4164,24.11,24.33,24.11,24.11,1012.0,67.0,1012.0,923.0,1.67,218.0,1.92,98.0,"2024-05-31 05:24:28+08:00","2024-05-31 18:26:30+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:13.069697+08:00","Baguio","","",""
10000.0,"2024-05-31 15:06:14+08:00",123.1228,9.5911,31.99,38.99,31.99,31.99,1009.0,67.0,1009.0,990.0,1.69,63.0,2.66,100.0,"2024-05-31 05:26:07+08:00","2024-05-31 18:04:37+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:14.545913+08:00","Bais",1.0,8185.0,""
10000.0,"2024-05-31 15:06:16+08:00",120.5361,14.6761,33.03,40.03,33.03,36.18,1010.0,63.0,1010.0,993.0,1.44,241.0,0.84,70.0,"2024-05-31 05:27:47+08:00","2024-05-31 18:23:39+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:06:16.163020+08:00","Balanga",1.0,8151.0,""
10000.0,"2024-05-31 15:06:18+08:00",120.5649,18.0554,32.88,39.88,32.88,32.88,1010.0,70.0,"","",3.6,270.0,"",75.0,"2024-05-31 05:21:38+08:00","2024-05-31 18:29:34+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:06:18.197421+08:00","Batac City",1.0,8159.0,""
10000.0,"2024-05-31 15:06:20+08:00",121.05,13.75,31.88,38.88,31.88,31.88,1009.0,67.0,1009.0,1001.0,5.85,142.0,5.38,100.0,"2024-05-31 05:27:20+08:00","2024-05-31 18:19:59+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:20.347207+08:00","Batangas City","","",""
10000.0,"2024-05-31 15:06:21+08:00",122.8011,9.3636,32.53,38.68,32.53,32.53,1008.0,61.0,1008.0,990.0,3.38,248.0,3.25,93.0,"2024-05-31 05:27:47+08:00","2024-05-31 18:05:31+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:21.648417+08:00","Bayawan","","",""
10000.0,"2024-05-31 15:06:23+08:00",123.7135,13.4083,29.93,36.37,29.93,29.93,1010.0,76.0,1010.0,999.0,4.0,106.0,4.72,100.0,"2024-05-31 05:17:16+08:00","2024-05-31 18:08:44+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:23.044854+08:00","Baybay","","",""
10000.0,"2024-05-31 15:06:24+08:00",125.7675,8.7561,31.25,32.63,31.25,31.25,1008.0,48.0,1008.0,987.0,3.97,122.0,4.68,61.0,"2024-05-31 05:16:56+08:00","2024-05-31 17:52:38+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:06:24.680938+08:00","Bayugan",2.0,2093017.0,""
10000.0,"2024-05-31 15:06:26+08:00",125.0336,11.0725,29.95,36.42,29.95,29.95,1009.0,76.0,1009.0,1006.0,4.35,135.0,5.69,100.0,"2024-05-31 05:15:59+08:00","2024-05-31 17:59:27+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:26.325414+08:00","Bislig","","",""
10000.0,"2024-05-31 15:06:28+08:00",121.0807,14.3427,33.6,40.6,32.79,36.2,1010.0,66.0,"","",4.12,110.0,"",40.0,"2024-05-31 05:26:11+08:00","2024-05-31 18:20:53+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 15:06:28.511302+08:00","Biñan",2.0,2084056.0,""
10000.0,"2024-05-31 15:04:58+08:00",124.0055,11.0517,32.1,37.31,32.1,32.1,1009.0,60.0,1009.0,1004.0,2.58,125.0,3.84,23.0,"2024-05-31 05:20:08+08:00","2024-05-31 18:03:32+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:06:31.027802+08:00","Bogo","","",""
10000.0,"2024-05-31 15:06:32+08:00",125.4319,11.6081,30.07,35.21,30.07,30.07,1010.0,70.0,1010.0,991.0,3.71,91.0,4.81,97.0,"2024-05-31 05:13:29+08:00","2024-05-31 17:58:46+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:32.313640+08:00","Borongan","","",""
10000.0,"2024-05-31 15:06:34+08:00",125.5436,8.9492,31.67,36.6,31.67,31.67,1008.0,61.0,1008.0,994.0,0.86,303.0,3.86,88.0,"2024-05-31 05:17:31+08:00","2024-05-31 17:53:51+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:34.726905+08:00","Butuan",2.0,2093017.0,""
10000.0,"2024-05-31 15:06:36+08:00",125.5344,9.1236,31.66,38.66,31.66,31.66,1010.0,80.0,"","",0.89,350.0,3.13,81.0,"2024-05-31 05:17:15+08:00","2024-05-31 17:54:11+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:06:36.070388+08:00","Cabadbaran",2.0,2093017.0,""
10000.0,"2024-05-31 15:06:38+08:00",120.9667,15.4833,34.34,39.88,34.34,34.34,1009.0,52.0,1009.0,1007.0,2.66,152.0,2.56,100.0,"2024-05-31 05:24:38+08:00","2024-05-31 18:23:21+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:38.189396+08:00","Cabanatuan City",2.0,2090375.0,""
10000.0,"2024-05-31 15:06:40+08:00",121.1262,14.2726,33.55,40.55,32.73,36.14,1009.0,71.0,1009.0,1001.0,0.77,161.0,1.84,96.0,"2024-05-31 05:26:07+08:00","2024-05-31 18:20:35+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:40.765897+08:00","Cabuyao",2.0,2084056.0,""
10000.0,"2024-05-31 15:06:43+08:00",123.2856,10.9506,32.34,38.87,32.34,32.34,1008.0,63.0,1008.0,997.0,5.31,73.0,6.03,18.0,"2024-05-31 05:23:11+08:00","2024-05-31 18:06:15+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:06:43.121231+08:00","Cadiz","","",""
10000.0,"2024-05-31 15:06:44+08:00",124.6472,8.4822,31.2,36.08,31.2,31.2,1008.0,63.0,1008.0,997.0,2.55,316.0,1.63,72.0,"2024-05-31 05:21:52+08:00","2024-05-31 17:56:40+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:06:44.247974+08:00","Cagayan de Oro","","",""
10000.0,"2024-05-31 15:06:45+08:00",120.8133,13.9324,32.28,38.06,32.28,32.28,1010.0,61.0,1010.0,998.0,6.13,168.0,5.88,88.0,"2024-05-31 05:27:58+08:00","2024-05-31 18:21:15+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:45.994933+08:00","Calaca","","",""
10000.0,"2024-05-31 15:06:47+08:00",121.1653,14.2117,32.89,39.59,32.73,34.47,1009.0,61.0,1009.0,998.0,0.96,174.0,1.54,99.0,"2024-05-31 05:26:04+08:00","2024-05-31 18:20:19+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:47.929430+08:00","Calamba",2.0,2084056.0,""
10000.0,"2024-05-31 15:06:50+08:00",121.1803,13.4117,30.69,37.65,30.69,30.69,1010.0,73.0,1010.0,1000.0,5.07,111.0,5.62,85.0,"2024-05-31 05:27:24+08:00","2024-05-31 18:18:52+08:00",501.0,"Rain","moderate rain","10d","2024-05-31 15:06:50.479489+08:00","Calapan","","",2.01
10000.0,"2024-05-31 15:06:52+08:00",124.6,12.0667,31.18,38.18,31.18,31.18,1009.0,74.0,1009.0,1004.0,3.55,162.0,4.56,98.0,"2024-05-31 05:16:02+08:00","2024-05-31 18:02:53+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:06:53.017057+08:00","Calbayog City","","",""
10000.0,"2024-05-31 15:06:55+08:00",120.9667,14.65,35.62,42.62,32.79,36.21,1009.0,64.0,"","",0.89,221.0,6.71,47.0,"2024-05-31 05:26:06+08:00","2024-05-31 18:21:53+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 15:06:55.298276+08:00","Caloocan City",2.0,2008256.0,""
10000.0,"2024-05-31 15:06:57+08:00",120.4517,17.1947,31.85,37.02,31.85,31.85,1010.0,61.0,1010.0,1003.0,1.81,254.0,1.77,7.0,"2024-05-31 05:23:39+08:00","2024-05-31 18:28:28+08:00",800.0,"Clear","clear sky","01d","2024-05-31 15:06:57.125143+08:00","Candon","","",""
10000.0,"2024-05-31 15:06:58+08:00",123.1964,10.3864,30.88,33.23,30.88,30.88,1010.0,54.0,1010.0,957.0,3.26,106.0,4.49,64.0,"2024-05-31 05:24:30+08:00","2024-05-31 18:05:39+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:06:58.412285+08:00","Canlaon","","",""
10000.0,"2024-05-31 15:07:00+08:00",123.6402,10.1061,31.14,36.49,31.14,31.14,1008.0,65.0,1008.0,999.0,5.34,58.0,6.91,100.0,"2024-05-31 05:23:11+08:00","2024-05-31 18:03:24+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:00.724742+08:00","Carcar","","",""
10000.0,"2024-05-31 15:05:00+08:00",121.0576,14.3132,33.54,40.54,32.66,36.08,1010.0,68.0,"","",2.68,60.0,3.13,95.0,"2024-05-31 05:26:20+08:00","2024-05-31 18:20:56+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:02.791401+08:00","Carmona",2.0,2084056.0,""
10000.0,"2024-05-31 15:07:04+08:00",124.8861,11.7753,33.1,40.1,33.1,33.1,1009.0,61.0,1009.0,1004.0,2.28,150.0,3.89,68.0,"2024-05-31 05:15:23+08:00","2024-05-31 18:01:14+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:07:04.806437+08:00","Catbalogan","","",""
10000.0,"2024-05-31 15:07:05+08:00",121.7725,16.9347,36.03,41.49,36.03,36.03,1008.0,46.0,1008.0,1002.0,0.85,177.0,1.85,95.0,"2024-05-31 05:18:50+08:00","2024-05-31 18:22:42+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:05.951538+08:00","Cauayan","","",""
10000.0,"2024-05-31 15:07:07+08:00",120.9169,14.4825,34.0,41.0,32.81,36.23,1009.0,67.0,1009.0,1010.0,2.47,221.0,3.28,94.0,"2024-05-31 05:26:36+08:00","2024-05-31 18:21:47+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:07.478378+08:00","Cavite City",2.0,2005706.0,""
10000.0,"2024-05-31 15:07:09+08:00",123.8907,10.3167,31.7,36.97,31.7,31.7,1009.0,62.0,1009.0,994.0,4.46,72.0,5.39,100.0,"2024-05-31 05:21:50+08:00","2024-05-31 18:02:45+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:09.302431+08:00","Cebu City","","",""
10000.0,"2024-05-31 15:07:10+08:00",121.1,14.6333,35.04,42.04,32.75,36.16,1009.0,64.0,1009.0,1001.0,3.97,137.0,4.3,58.0,"2024-05-31 05:25:36+08:00","2024-05-31 18:21:19+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:07:11.001342+08:00","City of Marikina",2.0,2008256.0,""
10000.0,"2024-05-31 15:07:12+08:00",123.5833,12.3333,33.18,38.22,33.18,33.18,1009.0,55.0,1009.0,998.0,3.12,109.0,4.27,20.0,"2024-05-31 05:19:39+08:00","2024-05-31 18:07:24+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:07:12.084604+08:00","City of Masbate","","",""
10000.0,"2024-05-31 15:07:13+08:00",122.65,11.15,30.35,29.86,30.35,30.35,1008.0,38.0,1008.0,1002.0,4.69,86.0,3.93,32.0,"2024-05-31 05:25:23+08:00","2024-05-31 18:09:08+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 15:07:13.771079+08:00","City of Passi",2.0,2073369.0,""
10000.0,"2024-05-31 15:07:16+08:00",123.9833,12.9833,30.92,37.09,30.92,30.92,1010.0,69.0,1010.0,997.0,3.73,62.0,3.46,100.0,"2024-05-31 05:16:56+08:00","2024-05-31 18:06:55+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:16.225684+08:00","City of Sorsogon","","",""
10000.0,"2024-05-31 15:05:00+08:00",124.2464,7.2236,33.82,39.38,33.82,33.82,1007.0,54.0,1007.0,1000.0,3.79,253.0,4.27,10.0,"2024-05-31 05:25:33+08:00","2024-05-31 17:56:11+08:00",800.0,"Clear","clear sky","01d","2024-05-31 15:07:17.388042+08:00","Cotabato","","",""
10000.0,"2024-05-31 15:07:19+08:00",121.5047,17.7061,35.5,41.06,35.5,35.5,1009.0,48.0,1009.0,995.0,1.97,137.0,2.51,14.0,"2024-05-31 05:18:30+08:00","2024-05-31 18:25:10+08:00",500.0,"Rain","light rain","10d","2024-05-31 15:07:19.127288+08:00","Dagupan","","",0.73
10000.0,"2024-05-31 15:05:02+08:00",124.0272,10.5208,33.03,38.54,33.03,33.03,1009.0,57.0,1009.0,990.0,1.94,76.0,2.62,100.0,"2024-05-31 05:20:57+08:00","2024-05-31 18:02:33+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:21.065446+08:00","Danao",1.0,8187.0,""
10000.0,"2024-05-31 15:07:22+08:00",123.9469,10.2706,31.27,37.4,31.27,31.27,1009.0,67.0,1009.0,1000.0,4.82,66.0,5.8,100.0,"2024-05-31 05:21:41+08:00","2024-05-31 18:02:27+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:22.736743+08:00","Dapitan","","",""
10000.0,"2024-05-31 15:07:25+08:00",120.9367,14.3294,32.98,39.98,32.29,35.71,1010.0,71.0,1010.0,994.0,1.27,274.0,2.65,100.0,"2024-05-31 05:26:47+08:00","2024-05-31 18:21:26+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:25.268529+08:00","Dasmariñas",2.0,2084056.0,""
10000.0,"2024-05-31 15:07:27+08:00",125.6128,7.0731,30.31,35.55,30.31,30.31,1009.0,69.0,1009.0,1009.0,5.78,154.0,6.46,77.0,"2024-05-31 05:20:20+08:00","2024-05-31 17:50:28+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:07:27.324614+08:00","Davao","","",""
10000.0,"2024-05-31 15:05:04+08:00",125.3572,6.7497,30.98,35.84,30.98,30.98,1009.0,64.0,1009.0,992.0,4.69,111.0,5.58,17.0,"2024-05-31 05:21:54+08:00","2024-05-31 17:50:58+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:07:29.366367+08:00","Digos","","",""
10000.0,"2024-05-31 15:07:31+08:00",123.3414,8.5894,30.82,36.55,30.82,30.82,1008.0,68.0,1008.0,1002.0,3.54,34.0,4.3,90.0,"2024-05-31 05:26:55+08:00","2024-05-31 18:02:04+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:31.836557+08:00","Dipolog","","",""
10000.0,"2024-05-31 15:03:20+08:00",123.3081,9.3103,31.99,38.97,31.99,31.99,1008.0,66.0,"","",3.09,70.0,"",20.0,"2024-05-31 05:25:51+08:00","2024-05-31 18:03:24+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:07:33.679341+08:00","Dumaguete",1.0,8185.0,""
10000.0,"2024-05-31 15:07:35+08:00",124.5225,8.5631,31.8,36.91,31.8,31.8,1008.0,61.0,1008.0,999.0,3.34,311.0,2.49,83.0,"2024-05-31 05:22:14+08:00","2024-05-31 17:57:18+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:07:35.427532+08:00","El Salvador","","",""
10000.0,"2024-05-31 15:07:37+08:00",123.4992,10.8403,32.08,37.26,32.08,32.08,1009.0,60.0,1009.0,1000.0,3.1,85.0,3.52,42.0,"2024-05-31 05:22:31+08:00","2024-05-31 18:05:12+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 15:07:37.790755+08:00","Escalante","","",""
10000.0,"2024-05-31 15:05:05+08:00",120.9464,15.3072,34.41,40.42,34.41,35.74,1009.0,53.0,1009.0,1010.0,2.52,181.0,2.57,95.0,"2024-05-31 05:25:02+08:00","2024-05-31 18:23:07+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:39.288378+08:00","Gapan",2.0,2090375.0,""
10000.0,"2024-05-31 15:05:01+08:00",125.1717,6.1128,35.88,41.14,35.88,35.88,1009.0,46.0,"","",3.09,70.0,"",20.0,"2024-05-31 05:23:41+08:00","2024-05-31 17:50:40+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:07:40.482720+08:00","General Santos",1.0,8162.0,""
10000.0,"2024-05-31 15:07:22+08:00",120.8817,14.3869,33.5,40.5,32.7,36.12,1009.0,69.0,1009.0,1002.0,2.42,260.0,2.98,100.0,"2024-05-31 05:26:54+08:00","2024-05-31 18:21:46+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:42.759141+08:00","General Trias",2.0,2084056.0,""
10000.0,"2024-05-31 15:07:44+08:00",125.1167,8.8333,33.09,40.09,33.09,33.09,1009.0,64.0,1009.0,948.0,2.67,20.0,4.13,81.0,"2024-05-31 05:19:25+08:00","2024-05-31 17:55:22+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:07:44.228972+08:00","Gingoog City","","",""
10000.0,"2024-05-31 15:07:45+08:00",122.8706,10.0989,33.67,39.38,33.67,33.67,1008.0,55.0,1008.0,988.0,2.08,58.0,4.09,59.0,"2024-05-31 05:26:17+08:00","2024-05-31 18:06:28+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:07:45.672676+08:00","Himamaylan","","",""
10000.0,"2024-05-31 15:07:48+08:00",121.8892,17.1485,35.5,41.88,35.5,35.5,1008.0,50.0,1008.0,994.0,2.49,232.0,2.06,100.0,"2024-05-31 05:17:59+08:00","2024-05-31 18:22:38+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:48.143042+08:00","Ilagan","","",""
10000.0,"2024-05-31 15:07:49+08:00",124.4,8.25,30.44,35.87,30.44,30.44,1008.0,69.0,1008.0,973.0,1.66,329.0,1.73,99.0,"2024-05-31 05:23:15+08:00","2024-05-31 17:57:16+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:49.447677+08:00","Iligan City","","",""
10000.0,"2024-05-31 15:07:51+08:00",122.55,10.75,34.08,39.27,34.08,34.08,1008.0,52.0,1008.0,1007.0,3.8,74.0,4.04,97.0,"2024-05-31 05:26:28+08:00","2024-05-31 18:08:51+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:51.992952+08:00","Iloilo City","","",""
10000.0,"2024-05-31 15:07:53+08:00",120.9367,14.4297,33.65,40.65,32.77,36.18,1009.0,68.0,1009.0,1003.0,1.59,231.0,2.87,100.0,"2024-05-31 05:26:36+08:00","2024-05-31 18:21:37+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:53.769364+08:00","Imus",2.0,2037715.0,""
10000.0,"2024-05-31 15:07:55+08:00",123.4167,13.4167,33.03,38.54,33.03,33.03,1010.0,57.0,1010.0,989.0,1.72,26.0,1.93,100.0,"2024-05-31 05:18:27+08:00","2024-05-31 18:09:56+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:55.749928+08:00","Iriga City","","",""
10000.0,"2024-05-31 15:05:07+08:00",122.9888,10.2048,34.61,39.76,34.61,34.61,1008.0,50.0,1008.0,988.0,5.86,90.0,6.0,42.0,"2024-05-31 05:25:38+08:00","2024-05-31 18:06:11+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 15:07:57.505872+08:00","Isabela","","",""
10000.0,"2024-05-31 15:07:59+08:00",122.8122,9.9889,33.44,39.91,33.44,33.44,1008.0,58.0,1008.0,988.0,2.93,4.0,3.41,98.0,"2024-05-31 05:26:42+08:00","2024-05-31 18:06:31+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:07:59.495995+08:00","Kabankalan","","",""
10000.0,"2024-05-31 15:08:01+08:00",125.0894,7.0083,32.47,39.47,32.47,32.47,1008.0,64.0,1008.0,951.0,3.27,160.0,3.19,67.0,"2024-05-31 05:22:32+08:00","2024-05-31 17:52:28+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:08:01.417045+08:00","Kidapawan","","",""
10000.0,"2024-05-31 15:05:08+08:00",124.8469,6.5031,34.81,39.85,34.81,34.81,1007.0,49.0,1007.0,974.0,1.0,354.0,3.55,56.0,"2024-05-31 05:24:20+08:00","2024-05-31 17:52:36+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:08:03.087108+08:00","Koronadal","","",""
10000.0,"2024-05-31 15:08:04+08:00",122.9208,10.4233,33.34,39.29,33.34,33.34,1008.0,57.0,1008.0,1002.0,3.72,4.0,3.93,68.0,"2024-05-31 05:25:32+08:00","2024-05-31 18:06:49+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:08:04.842727+08:00","La Carlota","","",""
10000.0,"2024-05-31 15:08:07+08:00",125.7022,6.0872,28.74,33.44,28.74,28.74,1010.0,77.0,1010.0,991.0,4.68,48.0,5.25,12.0,"2024-05-31 05:21:36+08:00","2024-05-31 17:48:30+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:08:07.234660+08:00","Lamitan","","",""
10000.0,"2024-05-31 15:08:08+08:00",120.5936,18.1989,31.13,37.34,31.13,31.13,1010.0,68.0,1010.0,1005.0,3.41,295.0,2.32,12.0,"2024-05-31 05:21:15+08:00","2024-05-31 18:29:43+08:00",801.0,"Clouds","few clouds","02d","2024-05-31 15:08:08.525210+08:00","Laoag","","",""
10000.0,"2024-05-31 15:08:09+08:00",123.9494,10.3103,31.57,37.25,31.57,31.57,1009.0,64.0,1009.0,998.0,4.43,67.0,5.29,100.0,"2024-05-31 05:21:37+08:00","2024-05-31 18:02:31+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:08:10.037248+08:00","Lapu-Lapu City","","",""
10000.0,"2024-05-31 15:08:11+08:00",120.9828,14.4506,33.67,40.67,32.73,36.14,1010.0,68.0,"","",3.58,96.0,4.02,91.0,"2024-05-31 05:26:23+08:00","2024-05-31 18:21:28+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:08:11.843740+08:00","Las Piñas",2.0,2005706.0,""
10000.0,"2024-05-31 15:08:13+08:00",123.7333,13.1333,32.19,37.52,32.19,32.19,1010.0,60.0,1010.0,992.0,3.17,54.0,2.73,99.0,"2024-05-31 05:17:40+08:00","2024-05-31 18:08:11+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:08:13.574190+08:00","Legazpi City","","",""
10000.0,"2024-05-31 15:08:15+08:00",123.5325,13.2403,33.88,38.81,33.88,33.88,1010.0,52.0,1010.0,991.0,0.81,47.0,1.36,100.0,"2024-05-31 05:18:17+08:00","2024-05-31 18:09:10+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:08:15.333046+08:00","Ligao","","",""
10000.0,"2024-05-31 15:08:17+08:00",121.1667,13.95,31.73,35.09,31.73,31.73,1010.0,55.0,1010.0,984.0,2.68,131.0,3.19,100.0,"2024-05-31 05:26:31+08:00","2024-05-31 18:19:52+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-31 15:08:17.371454+08:00","Lipa City","","",""
10000.0,"2024-05-31 15:08:18+08:00",122.5967,10.8794,34.76,39.02,34.76,34.76,1008.0,47.0,1008.0,1005.0,5.22,77.0,4.65,67.0,"2024-05-31 05:26:04+08:00","2024-05-31 18:08:53+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:08:19.002467+08:00","Lucena","","",""
10000.0,"2024-05-31 15:08:20+08:00",122.4347,10.8925,34.44,38.67,34.44,34.44,1008.0,48.0,1008.0,982.0,3.33,104.0,3.23,73.0,"2024-05-31 05:26:41+08:00","2024-05-31 18:09:33+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:08:20.388857+08:00","Maasin","","",""
10000.0,"2024-05-31 15:08:21+08:00",120.5736,15.2216,33.88,36.58,33.88,33.88,1009.0,45.0,1009.0,992.0,4.62,167.0,4.49,50.0,"2024-05-31 05:26:40+08:00","2024-05-31 18:24:27+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-31 15:08:21.994896+08:00","Mabalacat City",2.0,2090375.0,""
10000.0,"2024-05-31 15:08:23+08:00",121.0327,14.5503,34.11,41.11,32.67,36.08,1011.0,66.0,"","",3.58,96.0,4.02,69.0,"2024-05-31 05:26:01+08:00","2024-05-31 18:21:27+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:08:23.485087+08:00","Makati City",2.0,2083945.0,""
10000.0,"2024-05-31 15:08:24+08:00",119.9379,15.6361,33.11,40.11,33.11,33.11,1010.0,64.0,1010.0,986.0,2.93,210.0,3.07,67.0,"2024-05-31 05:28:29+08:00","2024-05-31 18:27:44+08:00",803.0,"Clouds","broken clouds","04d","2024-05-31 15:08:24.920974+08:00","Malabon","","",""
